unique_id	title	description	content	url	image	published_at	source_name	source_url	country	category
14d4b01b-3a15-440e-8e18-206837acee0e	Caio Borralho digs deep to beat Jared Cannonier	To earn the biggest win of his UFC career, the nerd had to dig deep.	"To earn the biggest win of his UFC career, the nerd had to dig deep.
For all of 25 minutes, Caio Borralho and Jared Cannonier battled in a nonstop slugfest in the UFC on ESPN 62 main event. And in the the end, it was The Fight Nerds’ Borralho who dug... [1884 chars]"	https://mmajunkie.usatoday.com/2024/08/ufc-vegas-96-results-caio-borralho-defeats-jared-cannonier-unanimous-decision	https://mmajunkie.usatoday.com/wp-content/uploads/sites/91/2024/08/ufc-on-espn-62-caio-borralho-jared-cannonier-screenshot.jpg?w=1024&h=576&crop=1	2024-08-25 05:55:00+00:00	MMA Junkie	https://mmajunkie.usatoday.com	us	general
a536a6c3-3d51-424f-99cd-a1f4203303f1	Slipknot's Sid Wilson In Recovery After Hospitalization For Burns	Slipknot's Sid Wilson is in recovery after being hospitalized for 'serious' burns sustained in a bonfire accident.	"Slipknot‘s Sid Wilson is recovering at home after being hospitalized for “serious” burns sustained during a bonfire accident.
In a series of Instagram Live videos posted to his social media account yesterday, the DJ and keyboard musician assured fans... [3359 chars]"	https://deadline.com/2024/08/slipknot-sid-wilson-recovery-burns-hospitalized-1236049795/	https://deadline.com/wp-content/uploads/2024/08/sid-wilson.jpg?w=1024	2024-08-25 03:27:00+00:00	Deadline	https://deadline.com	us	general
e8c1425a-9227-488f-8ab6-4e453adb7347	Russia Launches Overnight Attack on Ukraine, Targets Hotel Housing Journalists in Kramatorsk	Russian troops attacked a hotel in Kramatorsk, wounding two journalists and leaving a third missing in the rubble. The injured journalists are citizens of Ukraine, the USA, and Great Britain.	"Russian troops launched an overnight attack on Ukraine, using a variety of missiles, including ballistic missiles and kamikaze drones, according to Ukrainian Air Force Commander Lieutenant General Mykola Oleschuk.
The nighttime Russian strike targete... [4214 chars]"	https://www.kyivpost.com/post/37927	https://static.kyivpost.com/storage/2024/08/25/7218699fca281948f4513dd91cd85dd4.jpeg?w=1200&q=90&f=jpg	2024-08-25 08:51:39+00:00	Kyiv Post	https://www.kyivpost.com	us	world
590f7f1c-d4f5-4643-8b1d-2bef4f585ffb	Israel strikes southern Lebanon, Hezbollah launches rockets at Israel	The strikes threaten to trigger a broader regionwide war that could torpedo efforts to forge a cease-fire in Gaza.	JERUSALEM (AP) — Israel launched a wave of airstrikes across southern Lebanon early Sunday in what it said was a preemptive strike on Hezbollah, as the militant group said it had launched hundreds of rockets and drones to avenge the killing of one of... [7196 chars]	https://apnews.com/article/israel-lebanon-gaza-palestinians-hezbollah-52056075daebc9aac6675043f64439ab	https://dims.apnews.com/dims4/default/b9775b2/2147483647/strip/true/crop/3955x2225+0+206/resize/1440x810!/quality/90/?url=https%3A%2F%2Fassets.apnews.com%2F43%2F33%2F8d5a2fcc7fabfa222ee04247ab53%2Fdfe6464700414e078f0c73dbe91daf87	2024-08-25 07:56:00+00:00	The Associated Press	https://apnews.com	us	world
658a8e95-c21d-4480-8b73-96bfe945d99c	Andrew Tate’s fleet of luxury vehicles seized from home after new human trafficking allegations	Romanian authorities towed away a fleet of luxury vehicles Saturday from the home of the divisive social media personality Andrew Tate, days after he was placed...	"BUCHAREST, Romania — Romanian authorities towed away a fleet of luxury vehicles Saturday from the home of the divisive social media personality Andrew Tate, days after he was placed under house arrest following new human trafficking allegations.
Tate... [4107 chars]"	https://nypost.com/2024/08/25/world-news/andrew-tates-fleet-of-luxury-vehicles-seized-from-home-after-new-human-trafficking-allegations/	https://nypost.com/wp-content/uploads/sites/2/2024/08/andrew-tate_3e42f6.jpg?quality=75&strip=all&1724544165&w=1024	2024-08-25 04:07:00+00:00	New York Post 	https://nypost.com	us	world
ea0e8905-d790-4873-b384-dff550474d60	EU: Maduro has not shown 'necessary public evidence' to declare victory in Venezuela elections	The European Union's top diplomat says that Venezuelan President Nicolás Maduro has “not provided the necessary public evidence” to prove he was the winner of July’s elections.	MEXICO CITY (AP) — The European Union’s top diplomat on Saturday said that Venezuelan President Nicolás Maduro has still “not provided the necessary public evidence” to prove he was the winner of July’s elections, days after the country’s Supreme Cou... [3602 chars]	https://apnews.com/article/brazil-colombia-venezuela-elections-maduro-vote-tallies-b01349aaa4e7ca120dbb84aabebb51d9	https://dims.apnews.com/dims4/default/e0183ad/2147483647/strip/true/crop/6417x3610+0+334/resize/1440x810!/quality/90/?url=https%3A%2F%2Fassets.apnews.com%2F5d%2F69%2Fff051f90862c20230b9b89e5c535%2F8c69fbdaf4444c70b5e5d028a6d0980a	2024-08-25 03:43:00+00:00	The Associated Press	https://apnews.com	us	world
c5eb6e6d-99af-4f07-b8ad-8f346a00f9e7	Telegram CEO Pavel Durov Arrested at French Airport: Reports	Telegram CEO Pavel Durov was arrested as part of an investigation into criminal activity on the instant messaging app, according to multiple reports.	"French outlets reported Telegram CEO Pavel Durov was arrested Saturday at an airport near Paris.
Durov was arrested due to a ""preliminary police investigation,"" Reuters reported.
Telegram has faced increased pressure to moderate content on the platfo... [1238 chars]"	https://www.businessinsider.com/telegram-ceo-pavel-durov-arrested-french-airport-2024-8	https://i.insider.com/66ca9b6e1aa2ac29ee33fb76?width=1200&format=jpeg	2024-08-25 03:24:00+00:00	Business Insider	https://www.businessinsider.com	us	world
68a1f850-9400-4f9a-bf70-88768e06ba8e	Judge hands transgender woman win against female-only app in landmark case	A judge in Australia ruled Friday that the owner of a female-only social networking platform discriminated against a transgender woman by removing her from the app because she was born a male.	"A judge in Australia ruled Friday that the owner of a female-only social networking platform discriminated against a transgender woman by removing her from the app because she was born a male.
Reuters reported that Roxanne Tickle sued the Australian ... [2718 chars]"	https://nypost.com/2024/08/24/world-news/judge-hands-transgender-woman-win-against-female-only-app-in-landmark-case/	https://nypost.com/wp-content/uploads/sites/2/2024/08/88270956.jpg?quality=75&strip=all&w=1024	2024-08-25 02:53:00+00:00	New York Post 	https://nypost.com	us	world
83278faa-e8e1-4a01-af1b-7aaf754dd6ac	Moscow and Kyiv swap hundreds of prisoners of war on Ukrainian Independence Day	Russia and Ukraine exchanged over 100 prisoners of war each on Saturday as Kyiv marked its third Independence Day since Moscow's full-scale invasion.	"KYIV, Ukraine (AP) — Russia and Ukraine exchanged over 100 prisoners of war each on Saturday as Kyiv marked its third Independence Day since Moscow’s full-scale invasion.
Ukraine said the 115 Ukrainian servicemen who were freed were conscripts, many ... [5496 chars]"	https://www.pbs.org/newshour/world/moscow-and-kyiv-swap-hundreds-of-prisoners-of-war-on-ukrainian-independence-day	https://d3i6fh83elv35t.cloudfront.net/static/2024/08/2024-08-24T142052Z_1485435299_RC2BM9A4WYDS_RTRMADP_3_UKRAINE-CRISIS-PRISONERS-EXCHANGE-1024x685.jpg	2024-08-24 21:10:01+00:00	PBS NewsHour	https://www.pbs.org	us	world
470e4ac4-7917-4c73-bc0d-11d9370ed002	Greek oil tanker taken out off Yemen coast by Houthi rebels	Men on small boats first moved in on the tanker, opening fire with guns, according to the United Kingdom Maritime Trade Operations Center.	"Houthi terrorists attacked and later set fire to a Greek oil tanker this week in the Red Sea, posting footage of the carnage to mock the US and its allies who are supposed to be protecting the region’s vital shipping lines.
In the video posted Friday... [4866 chars]"	https://nypost.com/2024/08/24/world-news/greek-oil-tanker-taken-ot/	https://nypost.com/wp-content/uploads/sites/2/2024/08/88242827.jpg?quality=75&strip=all&w=1024	2024-08-24 20:43:00+00:00	New York Post 	https://nypost.com	us	world
1e0b6f12-ad30-44c0-994a-f9299b0d4256	IDF orders new evacuations in Gaza after overnight raids kill 36	The IDF airstrikes killed at least 36 people, but it was unclear if specific Hamas leaders were targeted.	"The Israel Defense Forces on Saturday ordered Palestinians to evacuate areas of central Gaza following overnight raids on Hamas strongholds in the region, the second time they’ve been forced to move in the past week.
The new orders impact Palestinian... [2523 chars]"	https://nypost.com/2024/08/24/world-news/israeli-soldiers/	https://nypost.com/wp-content/uploads/sites/2/2024/08/newspress-collage-gjkkvhlfi-1724526051795.jpg?quality=75&strip=all&1724516194&w=1024	2024-08-24 20:34:00+00:00	New York Post 	https://nypost.com	us	world
8c9e573a-1221-414c-8fdf-c127712ab00c	Italian authorities open manslaughter investigation into superyacht sinking	Authorities in Italy have opened a manslaughter investigation into the sinking of superyacht, the Bayesian, which killed seven people off the coast of Sicily earlier this week.	"CNN —
Authorities in Italy have opened a manslaughter investigation into the sinking of a superyacht, which killed British tech tycoon Mike Lynch and six others off the coast of Sicily earlier this week.
Announcing the probe, prosecutor Ambrogio Cart... [3008 chars]"	https://www.cnn.com/2024/08/24/europe/bayesian-yacht-sicily-sinking-manslaughter-intl/index.html	https://media.cnn.com/api/v1/images/stellar/prod/gettyimages-2167203341.jpg?c=16x9&q=w_800,c_fill	2024-08-24 18:34:00+00:00	CNN	https://www.cnn.com	us	world
b061526c-1bf9-4729-8400-7d34609448c9	Child dead in OUI crash; suspect stole SUV from Chesney concert: police	Michael Escolas, from Oxford, was speeding down Route 1 south in a Jeep Grand Cherokee that was stolen from the Gillette Stadium parking lot, Massachusetts...	"An SUV stolen from a Kenny Chesney concert at Gillette Stadium rear-ended a car in Plainville, Massachusetts, killing a 10-year-old child and injuring five other members of their family Saturday night, police said.
Massachusetts State Police responde... [1870 chars]"	https://www.nbcboston.com/news/local/10-year-old-dead-after-multi-vehicle-crash-in-plainville/3469436/	https://media.nbcboston.com/2024/08/33920796691-1080pnbcstations.jpg?quality=85&strip=all&resize=1200%2C675	2024-08-25 14:42:46+00:00	NBC Boston	https://www.nbcboston.com	us	nation
857bdbb8-d076-4ed0-bc34-0524d3a6d3ee	JD Vance’s Neighbors Erupt After Secret Service Closes Park	Community members in Vance’s Ohio conclave called out the vice presidential candidate for having a popular community space shutdown due to security reasons.	"JD Vance’s neighbors have slammed the vice presidential candidate after the Secret Service closed and barricades a park near his home in Alexandria, Virginia.
The city announced that it would be closing the Judy Lowe Neighborhood Park on Sunday and a... [1928 chars]"	https://www.thedailybeast.com/jd-vances-neighbors-erupt-after-secret-service-closes-ohios-judy-lowe-park	https://img.thedailybeast.com/image/upload/c_crop,d_placeholder_euli9k,h_3375,w_6000,x_0,y_33/dpr_2.0/c_limit,w_740/fl_lossy,q_auto/v1724558280/GettyImages-2164710865_tx0v4b	2024-08-25 13:32:57+00:00	The Daily Beast	https://www.thedailybeast.com	us	nation
040f35d9-0f77-4620-ade0-b772525c0195	4 lessons from Kamala Harris' mom that helped her succeed	Vice President Kamala Harris quoted multiple pieces of advice from her late mother during her speech Thursday night at the 2024 Democratic National Convention.	"Vice President Kamala Harris credits her success, in part, to the advice she received throughout her life from her mother.
Harris, who accepted her party's presidential nomination at the Democratic National Convention on Thursday night, frequently in... [5110 chars]"	https://www.cnbc.com/2024/08/25/lessons-from-kamala-harris-mom-helped-her-succeed-parenting-experts.html	https://image.cnbcfm.com/api/v1/image/108024671-17243812412024-08-23t024209z_1072738808_hp1ek8n07i64h_rtrmadp_0_usa-election-democrats.jpeg?v=1724381347&w=1920&h=1080	2024-08-25 13:15:01+00:00	CNBC	https://www.cnbc.com	us	nation
39724cae-78fa-44c7-ab50-d02e29ebc537	Vance dodges on whether Trump's immigration policy would lead to family separations	Ohio Sen. JD Vance, former President Donald Trump’s running mate, on Saturday evaded multiple questions about whether Trump’s proposed “zero tolerance” policy on immigration would lead to family separation.	"Ohio Sen. JD Vance, former President Donald Trump’s running mate, on Saturday evaded multiple questions about whether Trump’s proposed “zero tolerance” policy on immigration would lead to family separation.
First, Vance told NBC News’ “Meet the Press... [2058 chars]"	https://www.nbcnews.com/politics/2024-election/vance-dodges-whether-trumps-immigration-policy-family-separation-rcna168088	https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/rockcms/2024-08/240824-jd-vance-trump-immigration-border-wm-1215p-9cbbac.jpg	2024-08-25 13:06:32+00:00	NBC News	https://www.nbcnews.com	us	nation
a9cc86ab-7ca8-4914-b0c7-db967f31b01e	3 people charged in Amber Spradlin's death, but family says police at fault, too	The arrests of a Kentucky dentist Michael McKinney II and his son a year after Amber Spradlin's fatal stabbing follow accusations of police missteps.	"She was found dead more than a year ago, in the large home of a well-known eastern Kentucky dentist.
Roughly 13 months later, on July 30, the dentist and his son — Michael McKinney II and Michael McKinney III — were arrested in connection with the fa... [9421 chars]"	https://www.nbcnews.com/news/us-news/amber-spradlin-michael-mckinney-stabbing-kentucky-rcna166983	https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/rockcms/2024-08/240817-amber-spradlin-ac-1110a-fc66a7.jpg	2024-08-25 13:00:41+00:00	NBC News	https://www.nbcnews.com	us	nation
9602aad0-4605-4a3b-84a0-57a7b474cdc7	Sexual sparks don’t just happen. Here’s how to create them	A therapist explains how to utilize the interactions between sexual experiences to keep the sparks alive.	"Editor’s note: Ian Kerner is a licensed marriage and family therapist, writer and contributor on the topic of relationships for CNN. His most recent book is a guide for couples, “So Tell Me About the Last Time You Had Sex.”
CNN —
I hear a lot about d... [8591 chars]"	https://www.cnn.com/2024/08/25/health/erotic-thread-sexual-relationships-wellness/index.html	https://media.cnn.com/api/v1/images/stellar/prod/gettyimages-553925879.jpg?c=16x9&q=w_800,c_fill	2024-08-25 13:00:00+00:00	CNN	https://www.cnn.com	us	nation
f8dedbb9-29bd-4dbd-9958-148e84baf318	In boosting clean energy in Minnesota, Walz lays foundation for climate influence if Harris wins	Minnesota had a half-century-old process for permitting clean energy projects that could keep developers waiting over a year for approval. For Gov.	When Minnesota Gov. Tim Walz strolled onstage to welcome a conference of clean power advocates to Minneapolis in May, he was quick to note that his state is now getting a little over half of its power from renewables. In the next breath, Walz said Mi... [7909 chars]	https://apnews.com/article/clean-energy-walz-kamala-harris-permitting-minnesota-wind-solar-3145e7ffb093efdc28dc09337bc23914	https://dims.apnews.com/dims4/default/85a457b/2147483647/strip/true/crop/7381x4152+0+386/resize/1440x810!/quality/90/?url=https%3A%2F%2Fassets.apnews.com%2Fea%2F0e%2F0b9852c63d0590f68d0ce45becf7%2F85fc6a42f0de4429b2f446d683e9fb6f	2024-08-25 12:04:00+00:00	The Associated Press	https://apnews.com	us	nation
cc192245-e3a9-41e7-a44c-a8ca4e8d3bb4	A New York man died while on a solo trip to Colombia. His grieving mother is trying to map out his final moments	Omar Watson took a vacation to Colombia in February and called his mom to say he was ok. Two days later, he was found dead in his Airbnb. His mother has spent five months trying to find out what happened.	"CNN —
Omar Watson made a promise to his mother before he left New York City for Colombia in late February.
Moments before he climbed into a rideshare to the airport, they hugged in the kitchen of their Brooklyn home. She reminded him of her only requ... [13218 chars]"	https://www.cnn.com/2024/08/25/us/omar-watson-colombia-solo-trip-cec/index.html	https://media.cnn.com/api/v1/images/stellar/prod/watson1.jpg?c=16x9&q=w_800,c_fill	2024-08-25 12:00:00+00:00	CNN	https://www.cnn.com	us	nation
5ba515ce-cae0-4ef4-aa2c-590afcefd443	FBI informant’s book predicts far-right violence: ‘we should be afraid’	Joe Moore, who for years investigated the Ku Klux Klan, issues a chilling warning for the 2024 election and beyond	"America’s fraught 2024 election could be hit by far-right violence, warns a high-profile FBI informant who spent years infiltrating the Klu Klux Klan in a new book.
Joe Moore spent a decade tasked with infiltrating KKK chapters in Florida to investig... [5837 chars]"	https://www.theguardian.com/books/article/2024/aug/25/joe-moore-white-robes-broken-bandages-kkk	https://i.guim.co.uk/img/media/10881a0c5d78fac32d90365cab907f024d27aa99/0_233_3500_2101/master/3500.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&enable=upscale&s=4a5a26b7e734c98aa4ee33310b213fbe	2024-08-25 12:00:00+00:00	The Guardian	https://www.theguardian.com	us	nation
ca401409-9898-4968-8854-09dd2bb04e66	Walz's exit from Minnesota National Guard opens door for critics of his military record	Republicans have seized on criticism by Guard veterans as a major line of attack against Walz, the Minnesota governor who's now the Democratic nominee for vice president. It's unclear whether it'll have an effect in the White House race.	WASHINGTON (AP) — John Kolb, a retired Minnesota National Guard colonel, knew Tim Walz by reputation as an “excellent leader” who adroitly guided the enlisted troops in his field artillery battalion. But Kolb was stunned by what he saw when Walz left... [13679 chars]	https://apnews.com/article/walz-military-record-national-guard-minnesota-harris-8a74ff39f0a698247b28bf4266f20773	https://dims.apnews.com/dims4/default/168b591/2147483647/strip/true/crop/3606x2028+0+191/resize/1440x810!/quality/90/?url=https%3A%2F%2Fassets.apnews.com%2Fb7%2F4b%2F1b65840c92e8113343ef04b35635%2F3c86e3a30e20476499562609396a3897	2024-08-25 11:48:00+00:00	The Associated Press	https://apnews.com	us	nation
4230d2d9-378a-4869-b13c-6a5b86f5eeee	Dogwifhat over Dogecoin? 30% gain makes WIF top memecoin of the week	Dogwifhat (WIF) notches significant gains, marking a 30% weekly surge as its largest holder's strategic accumulations pay off.	"WIF gained over 30% in the last seven days.
The largest WIF holders now hold over $70 million in profit.
The largest holder of Dogwifhat (WIF) has made waves in the market this week by significantly increasing their token accumulation. This strategic... [2935 chars]"	https://ambcrypto.com/dogwifhat-over-dogecoin-30-gain-makes-wif-top-memecoin-of-the-week/	https://ambcrypto.com/wp-content/uploads/2024/08/Dogwifhat-1000x600.webp	2024-08-25 15:01:53+00:00	AMBCrypto News	https://ambcrypto.com	us	business
3ec5d5f7-57bd-43af-b362-7d8261f5de25	Voters in crucial swing state reveal the biggest everyday issue they face that could sink Kamala's presidential campaign	Swing voters from a crucially important Midwest state are speaking out about an every day issue they face that may very well sink Kamala Harris' chances of becoming president.	"High grocery prices are fueling a wave of political apathy among swing voters in Wisconsin - threatening to sink Kamala Harris' bid for President.
Jessica Richert and Leland McKnight, a couple from Reedsburg, Wisconsin, had to make a 30-minute trip t... [6683 chars]"	https://www.dailymail.co.uk/yourmoney/article-13777999/voters-swing-state-reveal-issues-sink-kamala-harris-campaign.html	https://i.dailymail.co.uk/1s/2024/08/25/15/88911765-0-image-a-22_1724594892446.jpg	2024-08-25 14:45:58+00:00	Daily Mail	https://www.dailymail.co.uk	us	business
43759abe-a372-403e-a88c-6e2e66fb5f75	Dogecoin prepares for Q4 Boom: Will DOGE break above $0.12 level?	The price action of Dogecoin has formed a double bottom, a strong signal that DOGE could break back above the $0.12 level and maintain it	"The memecoin mania might be on the horizon following this weeks gain as at press time.
Dogecoin set to replicate past success after break out in lower timeframes.
This week, the memecoin crypto community saw a strong performance, with the top seven m... [2670 chars]"	https://ambcrypto.com/dogecoin-prepares-for-q4-boom-will-doge-break-above-0-12-level/	https://ambcrypto.com/wp-content/uploads/2024/08/News-Articles-FI-Editors-2024-08-25T175509.678-1000x600.jpg	2024-08-25 14:02:27+00:00	AMBCrypto News	https://ambcrypto.com	us	business
ee70081b-990d-4b6d-8b58-d3845695c6f7	Can PEPE break the $0.00001 barrier in Q4? New insights show…	PEPE investors were having a profitable week as the token’s price surged in double digits and things can get even better.	"Whales were showing confidence in PEPE.
A continued price increase might push PEPE to $0.00001 soon.
PEPE investors were having a profitable week as the token’s price surged in double digits. Unlike several cryptos, PEPE’s bull rally continued in the... [2298 chars]"	https://ambcrypto.com/can-pepe-break-the-0-00001-barrier-in-q4-new-insights-show/	https://ambcrypto.com/wp-content/uploads/2024/08/PEPE-bulls-to-dominate-Q4.webp	2024-08-25 13:02:08+00:00	AMBCrypto News	https://ambcrypto.com	us	business
83b05e01-4ad8-4bc0-9e90-2ac38beb4d42	Self-made millionaire's advice for woman earning 5 times her husband	Annie and Emery make over $223,000 a year. The problem is Annie's earning most of it, and she wants Emery to contribute more.	Annie, 39, and her husband, Emery, 43, earn a healthy $223,200 together. On paper, they seem to be living well. They own their home as well as two rental properties, have over $236,000 invested and recently traveled to Lisbon, Portugal, to see Taylor... [2554 chars]	https://www.cnbc.com/2024/08/25/self-made-millionaires-advice-for-woman-outearning-her-husband.html	https://image.cnbcfm.com/api/v1/image/108024408-1724349819481-gettyimages-2151602131-_mg_2597.jpeg?v=1724349897&w=1920&h=1080	2024-08-25 13:00:01+00:00	CNBC	https://www.cnbc.com	us	business
6b7df047-855c-4a2a-95d8-0321d15fe022	Bonk rises 18%: Analyst says more gains are on the way!	Bonk trading volume surges by 17.7% as prices soar by 18.77%. An analyst is eyeing a surge to reach  $0.x27	"Bonk trading volume surged by 17.7% as prices soar by 18.77%
An analyst is eyeing a surge to reach $0.000027
BONK the fifth largest memecoin by market capitalization has experienced considerable price movement over the last seven days.
At press time,... [2580 chars]"	https://ambcrypto.com/bonk-rises-18-analyst-says-more-gains-are-on-the-way/	https://ambcrypto.com/wp-content/uploads/2024/08/News-Articles-FI-Editors-2024-08-25T154255.245-1000x600.jpg	2024-08-25 12:02:03+00:00	AMBCrypto News	https://ambcrypto.com	us	business
4b889ed9-5cf1-4d0a-b115-e228df436b78	How West Palm Beach won COVID's real estate wars	Few American cities, especially in Florida, have benefitted so dramatically from the covid-era poplulation boost like West Palm Beach	"Twenty-eight years too early is how developer Stephen Ross describes his firm’s arrival in West Palm Beach, the Florida city he’s now helping transform with a trio of new office towers, ultra-luxury condos, and soon, a university.
9 West Palm Beach M... [10906 chars]"	https://nypost.com/2024/08/25/real-estate/how-west-palm-beach-won-covids-real-estate-wars/	https://nypost.com/wp-content/uploads/sites/2/2024/08/newspress-collage-4a6311237-1724346586830.jpg?quality=75&strip=all&1724332336&w=1024	2024-08-25 12:00:00+00:00	New York Post 	https://nypost.com	us	business
1f8811b3-41a5-4af4-ae9e-01bf8b74b1ef	20 Top Stocks to Buy for up to 62% Upside: Morgan Stanley	Here are 20 of the best stocks that Morgan Stanley says to own now as the gaps between winning and losing companies widen.	"Morgan Stanley isn't sold on US stocks, which have clawed back much of their losses.
Active investing will become increasingly important as gaps between companies widen.
Here are 20 top stocks to own now, according to Morgan Stanley.
Sign up to get t... [1249 chars]"	https://www.businessinsider.com/stocks-to-buy-market-economy-outlook-investing-strategy-morgan-stanley-2024-8	https://i.insider.com/664f66c1a961b37edf393f9e?width=1200&format=jpeg	2024-08-25 10:00:00+00:00	Business Insider	https://www.businessinsider.com	us	business
f3389383-70c5-4967-b952-3d0f83ca15c4	Ethereum set for a $3k breakout? What on-chain data shows	Ethereum was trading above the $2.6k resistance zone and the sentiment behind the token was growing bullish in recent days.	"The on-chain metrics showed bulls were eager to go long.
The age consumed metric signaled caution while other metrics showed.
The taker buy/sell ratio shot skyward for Ethereum [ETH] over the past couple of days. This metric tracks the taker buy volu... [1858 chars]"	https://ambcrypto.com/ethereum-set-for-a-3k-breakout-what-on-chain-data-shows/	https://ambcrypto.com/wp-content/uploads/2024/08/Ethereum-Featured-1-1000x600.webp	2024-08-25 09:02:01+00:00	AMBCrypto News	https://ambcrypto.com	us	business
757266cd-77ed-41e0-84ac-0841e9b9ab58	PEPE nears key level: What does a 13% increase mean for holders?	PEPE tests key support after a 13% rally. Explore market sentiment, holder profits, and potential for another price surge.	"PEPE’s price and volume surge indicate renewed market interest.
Profitable addresses and bullish sentiment rose as well.
Pepe [PEPE] witnessed a 13% rally a day ago, catching the attention of market participants. As of writing, the coin was testing a... [2104 chars]"	https://ambcrypto.com/pepe-nears-key-level-what-does-a-13-increase-mean-for-holders/	https://ambcrypto.com/wp-content/uploads/2024/08/News-Articles-FI-Editors-2024-08-25T105037.161-1000x600.jpg	2024-08-25 07:02:34+00:00	AMBCrypto News	https://ambcrypto.com	us	business
3c97280e-cdb4-48ae-948e-6c17942517ac	A once-a-month service is well worth the money.	You can buy a sense of peace.	"This is One Thing, a column with tips on how to live.
I hate cleaning. I know that most people don’t like cleaning—unless you’re one of those CleanTok influencers—but I really hate it. I’m also not great at cleaning. Nothing I have ever done has made... [2082 chars]"	https://slate.com/business/2024/08/house-cleaning-service-cost-money.html	https://compote.slate.com/images/c009c520-b4b9-4a39-8ab6-05436bf965ae.jpeg?crop=3000%2C2000%2Cx0%2Cy0&width=1560	2024-08-25 13:30:00+00:00	Slate	https://slate.com	us	technology
90aa7831-1b51-45bb-99a8-9eaff0aed515	As Uncharted Rests, Xbox Provides PS5 Adventure in Indiana Jones	We tune in for the Gamescom briefing - So, here we are: because of Microsoft's expanding multi-platform efforts, we're now in a position where we can provide...	So, here we are: because of Microsoft's expanding multi-platform efforts, we're now in a position where we can provide an official Preview of an upcoming first-party game before it's even released on Xbox Series X|S. Indiana Jones and the Great Circl... [5147 chars]	https://www.pushsquare.com/previews/as-uncharted-rests-xbox-provides-ps5-adventure-in-indiana-jones	https://images.pushsquare.com/bd062db0f5277/1280x720.jpg	2024-08-25 12:30:00+00:00	Push Square	https://www.pushsquare.com	us	technology
fb1f065a-70d1-4b99-a4a1-5e3070569cb4	Rumour: PS5 Pro Was Allegedly Being Talked About Openly at Gamescom	We know you know - Enough about the PS5 Pro has leaked now for us to know it’s coming. Of course, the current Sony climate means it won’t tell us about t...	Enough about the PS5 Pro has leaked now for us to know it’s coming. Of course, the current Sony climate means it won’t tell us about the system until the last possible second – probably unexpectedly, in the most matter-of-fact way possible, during a ... [709 chars]	https://www.pushsquare.com/news/2024/08/rumour-ps5-pro-was-allegedly-being-talked-about-openly-at-gamescom	https://images.pushsquare.com/42bc60e7a0caf/1280x720.jpg	2024-08-25 11:30:00+00:00	Push Square	https://www.pushsquare.com	us	technology
07dafff2-3d66-480b-9c05-520db61a7639	Rumour: More Evidence Of 'MySims' Switch Revival Surfaces Online	"""The Switch port of MySims is real"" - Earlier this week, a rumour popped up about The Sims spin-off 'MySims' possibly making a return, after listings for a S..."	"Earlier this week, a rumour popped up about The Sims spin-off 'MySims' possibly making a return, after listings for a Switch version of the game appeared on two European retail websites.
It seems there's now mounting evidence of the game's return, wi... [813 chars]"	https://www.nintendolife.com/news/2024/08/rumour-more-evidence-of-mysims-switch-revival-surfaces-online	https://images.nintendolife.com/afbb39885c18d/1280x720.jpg	2024-08-25 09:00:00+00:00	Nintendo Life	https://www.nintendolife.com	us	technology
2087a035-5c67-48fe-a36c-7a2806c95528	Sony's beefed-up PlayStation 5 Pro was an 'open secret' at Gamescom 2024 with game developers	Sony's upgraded PlayStation 5 Pro has been a rumor for months and months now, but it was an 'open secret' at Gamescom 2024 last week.	"Sony's upgraded PlayStation 5 Pro has been a rumor for months and months now, but it was an 'open secret' at Gamescom 2024 last week.
We all know that Sony is working on a PlayStation 5 Pro console through rumors, but the company hasn't been official... [978 chars]"	https://www.tweaktown.com/news/100126/sonys-beefed-up-playstation-5-pro-was-an-open-secret-at-gamescom-2024-with-game-developers/index.html	https://static.tweaktown.com/news/1/0/100126_01_sonys-beefed-up-playstation-5-pro-was-an-open-secret-at-gamescom-2024-with-game-developers_full.jpg	2024-08-25 08:14:07+00:00	TweakTown	https://www.tweaktown.com	us	technology
4981305a-56df-4b5a-810c-99f04c46e0f5	6 ways Google did a better job with the Pixel 9 than Apple did with its iPhone lineup	Google specs up their standard flagship way better than Apple	Google's answer to the latest Apple iPhone and Samsung Galaxy devices went live at the company's Made by Google event. Looking at the Google Pixel 9 series' new design language with flat edges, aggressive rounded corners, naming scheme, and pricing s... [4716 chars]	https://www.androidpolice.com/ways-google-does-better-job-than-apple-with-vanilla-flagship/	https://static1.anpoimages.com/wordpress/wp-content/uploads/wm/2024/08/google-pixel-9-orange-fabric.jpg	2024-08-25 07:59:00+00:00	Android Police	https://www.androidpolice.com	us	technology
